invoice_number,invoice_date,store_name,city,item_name,quantity,unit_price,line_amount,bill_subtotal,discount,cgst,sgst,grand_total,payment_mode
INV-20260105-0115,2026-01-05 18:15,DMart Hypermarket,Noida,Potato 2kg,3,356.3,1068.9,4702.07,94.04,115.2,115.2,4838.43,Card
INV-20260105-0115,2026-01-05 18:15,DMart Hypermarket,Noida,Horlicks 500g,3,151.45,454.35,4702.07,94.04,115.2,115.2,4838.43,Card
INV-20260105-0115,2026-01-05 18:15,DMart Hypermarket,Noida,Britannia Bread,1,253.74,253.74,4702.07,94.04,115.2,115.2,4838.43,UPI
INV-20260105-0115,2026-01-05 18:15,DMart Hypermarket,Noida,Bru Coffee 200g,2,494.22,988.44,4702.07,94.04,115.2,115.2,4838.43,UPI
INV-20260105-0115,2026-01-05 18:15,DMart Hypermarket,Noida,Eggs (12 pcs),2,467.14,934.28,4702.07,94.04,115.2,115.2,4838.43,Card
INV-20260105-0115,2026-01-05 18:15,DMart Hypermarket,Noida,Onion 1kg,1,424.18,424.18,4702.07,94.04,115.2,115.2,4838.43,Cash
INV-20260105-0115,2026-01-05 18:15,DMart Hypermarket,Noida,Good Day Cookies,2,31.62,63.24,4702.07,94.04,115.2,115.2,4838.43,Cash
INV-20260105-0115,2026-01-05 18:15,DMart Hypermarket,Noida,Tomato 1kg,1,514.94,514.94,4702.07,94.04,115.2,115.2,4838.43,UPI
INV-20260507-0116,2026-05-07 05:30,More Supermarket,Delhi,Tata Salt 1kg,1,110.53,110.53,5512.85,275.64,130.93,130.93,5499.07,UPI
INV-20260507-0116,2026-05-07 05:30,More Supermarket,Delhi,Aashirvaad Atta 5kg,1,357.16,357.16,5512.85,275.64,130.93,130.93,5499.07,Cash
INV-20260507-0116,2026-05-07 05:30,More Supermarket,Delhi,Eggs (12 pcs),3,167.27,501.81,5512.85,275.64,130.93,130.93,5499.07,Cash
INV-20260507-0116,2026-05-07 05:30,More Supermarket,Delhi,Amul Gold Milk 1L,1,737.3,737.3,5512.85,275.64,130.93,130.93,5499.07,UPI
INV-20260507-0116,2026-05-07 05:30,More Supermarket,Delhi,Colgate Toothpaste,3,56.18,168.54,5512.85,275.64,130.93,130.93,5499.07,Cash
INV-20260507-0116,2026-05-07 05:30,More Supermarket,Delhi,Banana 1 Dozen,3,312.69,938.07,5512.85,275.64,130.93,130.93,5499.07,Card
INV-20260507-0116,2026-05-07 05:30,More Supermarket,Delhi,Lux Soap,2,323.23,646.46,5512.85,275.64,130.93,130.93,5499.07,UPI
INV-20260507-0116,2026-05-07 05:30,More Supermarket,Delhi,Good Day Cookies,1,563.12,563.12,5512.85,275.64,130.93,130.93,5499.07,Card
INV-20260507-0116,2026-05-07 05:30,More Supermarket,Delhi,Fortune Sunflower Oil 1L,2,744.93,1489.86,5512.85,275.64,130.93,130.93,5499.07,Card
INV-20260524-0117,2026-05-24 03:27,Easyday Club,Aligarh,Tata Salt 1kg,1,429.96,429.96,12900.12,0.0,322.5,322.5,13545.12,Cash
INV-20260524-0117,2026-05-24 03:27,Easyday Club,Aligarh,India Gate Basmati Rice 5kg,2,732.99,1465.98,12900.12,0.0,322.5,322.5,13545.12,Cash
INV-20260524-0117,2026-05-24 03:27,Easyday Club,Aligarh,Surf Excel 1kg,2,256.37,512.74,12900.12,0.0,322.5,322.5,13545.12,UPI
INV-20260524-0117,2026-05-24 03:27,Easyday Club,Aligarh,Moong Dal 1kg,2,289.18,578.36,12900.12,0.0,322.5,322.5,13545.12,UPI
INV-20260524-0117,2026-05-24 03:27,Easyday Club,Aligarh,Colgate Toothpaste,3,339.24,1017.72,12900.12,0.0,322.5,322.5,13545.12,UPI
INV-20260524-0117,2026-05-24 03:27,Easyday Club,Aligarh,Fortune Sunflower Oil 1L,2,658.86,1317.72,12900.12,0.0,322.5,322.5,13545.12,Cash
INV-20260524-0117,2026-05-24 03:27,Easyday Club,Aligarh,Sugar 1kg,3,565.82,1697.46,12900.12,0.0,322.5,322.5,13545.12,Cash
INV-20260524-0117,2026-05-24 03:27,Easyday Club,Aligarh,Aashirvaad Atta 5kg,2,529.64,1059.28,12900.12,0.0,322.5,322.5,13545.12,UPI
INV-20260524-0117,2026-05-24 03:27,Easyday Club,Aligarh,Bru Coffee 200g,2,229.5,459.0,12900.12,0.0,322.5,322.5,13545.12,UPI
INV-20260524-0117,2026-05-24 03:27,Easyday Club,Aligarh,Apple 1kg,3,646.6,1939.8,12900.12,0.0,322.5,322.5,13545.12,Card
INV-20260524-0117,2026-05-24 03:27,Easyday Club,Aligarh,Clinic Plus Shampoo,3,348.52,1045.56,12900.12,0.0,322.5,322.5,13545.12,Cash
INV-20260524-0117,2026-05-24 03:27,Easyday Club,Aligarh,Eggs (12 pcs),2,688.27,1376.54,12900.12,0.0,322.5,322.5,13545.12,Card
INV-20260219-0118,2026-02-19 21:11,More Supermarket,Delhi,Wheel Detergent,3,601.39,1804.17,9324.93,0.0,233.12,233.12,9791.17,Card
INV-20260219-0118,2026-02-19 21:11,More Supermarket,Delhi,Horlicks 500g,2,206.59,413.18,9324.93,0.0,233.12,233.12,9791.17,Cash
INV-20260219-0118,2026-02-19 21:11,More Supermarket,Delhi,Surf Excel 1kg,2,598.63,1197.26,9324.93,0.0,233.12,233.12,9791.17,Cash
INV-20260219-0118,2026-02-19 21:11,More Supermarket,Delhi,Banana 1 Dozen,2,488.32,976.64,9324.93,0.0,233.12,233.12,9791.17,UPI
INV-20260219-0118,2026-02-19 21:11,More Supermarket,Delhi,India Gate Basmati Rice 5kg,1,293.44,293.44,9324.93,0.0,233.12,233.12,9791.17,Cash
INV-20260219-0118,2026-02-19 21:11,More Supermarket,Delhi,Eggs (12 pcs),3,712.03,2136.09,9324.93,0.0,233.12,233.12,9791.17,Card
INV-20260219-0118,2026-02-19 21:11,More Supermarket,Delhi,Tata Tea Premium 500g,3,489.12,1467.36,9324.93,0.0,233.12,233.12,9791.17,UPI
INV-20260219-0118,2026-02-19 21:11,More Supermarket,Delhi,Britannia Bread,1,745.97,745.97,9324.93,0.0,233.12,233.12,9791.17,Card
INV-20260219-0118,2026-02-19 21:11,More Supermarket,Delhi,Maggi Noodles Pack,1,290.82,290.82,9324.93,0.0,233.12,233.12,9791.17,Cash
INV-20260103-0119,2026-01-03 21:02,Spencer's,Lucknow,Good Day Cookies,3,304.98,914.94,6792.33,339.62,161.32,161.32,6775.35,Card
INV-20260103-0119,2026-01-03 21:02,Spencer's,Lucknow,Colgate Toothpaste,2,106.59,213.18,6792.33,339.62,161.32,161.32,6775.35,Cash
INV-20260103-0119,2026-01-03 21:02,Spencer's,Lucknow,Clinic Plus Shampoo,3,414.78,1244.34,6792.33,339.62,161.32,161.32,6775.35,UPI
INV-20260103-0119,2026-01-03 21:02,Spencer's,Lucknow,Horlicks 500g,3,286.09,858.27,6792.33,339.62,161.32,161.32,6775.35,Card
INV-20260103-0119,2026-01-03 21:02,Spencer's,Lucknow,Parle-G Biscuits,2,527.28,1054.56,6792.33,339.62,161.32,161.32,6775.35,UPI
INV-20260103-0119,2026-01-03 21:02,Spencer's,Lucknow,Aashirvaad Atta 5kg,3,704.22,2112.66,6792.33,339.62,161.32,161.32,6775.35,Cash
INV-20260103-0119,2026-01-03 21:02,Spencer's,Lucknow,Tata Tea Premium 500g,2,197.19,394.38,6792.33,339.62,161.32,161.32,6775.35,UPI
INV-20260316-0120,2026-03-16 07:27,DMart Hypermarket,Noida,Onion 1kg,2,285.65,571.3,4659.07,232.95,110.65,110.65,4647.42,Cash
INV-20260316-0120,2026-03-16 07:27,DMart Hypermarket,Noida,Tata Tea Premium 500g,1,701.72,701.72,4659.07,232.95,110.65,110.65,4647.42,Card
INV-20260316-0120,2026-03-16 07:27,DMart Hypermarket,Noida,Maggi Noodles Pack,2,26.73,53.46,4659.07,232.95,110.65,110.65,4647.42,Cash
INV-20260316-0120,2026-03-16 07:27,DMart Hypermarket,Noida,India Gate Basmati Rice 5kg,3,447.3,1341.9,4659.07,232.95,110.65,110.65,4647.42,Card
INV-20260316-0120,2026-03-16 07:27,DMart Hypermarket,Noida,Apple 1kg,1,55.73,55.73,4659.07,232.95,110.65,110.65,4647.42,Card
INV-20260316-0120,2026-03-16 07:27,DMart Hypermarket,Noida,Banana 1 Dozen,1,669.5,669.5,4659.07,232.95,110.65,110.65,4647.42,UPI
INV-20260316-0120,2026-03-16 07:27,DMart Hypermarket,Noida,Tomato 1kg,2,632.73,1265.46,4659.07,232.95,110.65,110.65,4647.42,UPI
INV-20260301-0121,2026-03-01 14:17,DMart Hypermarket,Noida,Amul Gold Milk 1L,1,282.79,282.79,8274.18,0.0,206.85,206.85,8687.88,Cash
INV-20260301-0121,2026-03-01 14:17,DMart Hypermarket,Noida,Wheel Detergent,1,37.09,37.09,8274.18,0.0,206.85,206.85,8687.88,Cash
INV-20260301-0121,2026-03-01 14:17,DMart Hypermarket,Noida,Aashirvaad Atta 5kg,3,615.64,1846.92,8274.18,0.0,206.85,206.85,8687.88,Cash
INV-20260301-0121,2026-03-01 14:17,DMart Hypermarket,Noida,Tata Salt 1kg,1,423.57,423.57,8274.18,0.0,206.85,206.85,8687.88,UPI
INV-20260301-0121,2026-03-01 14:17,DMart Hypermarket,Noida,Clinic Plus Shampoo,1,30.36,30.36,8274.18,0.0,206.85,206.85,8687.88,UPI
INV-20260301-0121,2026-03-01 14:17,DMart Hypermarket,Noida,Lux Soap,1,30.1,30.1,8274.18,0.0,206.85,206.85,8687.88,Card
INV-20260301-0121,2026-03-01 14:17,DMart Hypermarket,Noida,Britannia Bread,1,441.98,441.98,8274.18,0.0,206.85,206.85,8687.88,Cash
INV-20260301-0121,2026-03-01 14:17,DMart Hypermarket,Noida,Sugar 1kg,3,219.15,657.45,8274.18,0.0,206.85,206.85,8687.88,Card
INV-20260301-0121,2026-03-01 14:17,DMart Hypermarket,Noida,Good Day Cookies,2,217.34,434.68,8274.18,0.0,206.85,206.85,8687.88,Cash
INV-20260301-0121,2026-03-01 14:17,DMart Hypermarket,Noida,India Gate Basmati Rice 5kg,3,671.13,2013.39,8274.18,0.0,206.85,206.85,8687.88,Cash
INV-20260301-0121,2026-03-01 14:17,DMart Hypermarket,Noida,Banana 1 Dozen,3,691.95,2075.85,8274.18,0.0,206.85,206.85,8687.88,Card
INV-20260221-0122,2026-02-21 15:06,Reliance Smart Bazaar,Ghaziabad,Britannia Bread,1,352.82,352.82,6391.75,0.0,159.79,159.79,6711.33,Cash
INV-20260221-0122,2026-02-21 15:06,Reliance Smart Bazaar,Ghaziabad,Amul Gold Milk 1L,3,578.4,1735.2,6391.75,0.0,159.79,159.79,6711.33,Card
INV-20260221-0122,2026-02-21 15:06,Reliance Smart Bazaar,Ghaziabad,Toor Dal 1kg,2,540.44,1080.88,6391.75,0.0,159.79,159.79,6711.33,UPI
INV-20260221-0122,2026-02-21 15:06,Reliance Smart Bazaar,Ghaziabad,Apple 1kg,1,227.9,227.9,6391.75,0.0,159.79,159.79,6711.33,UPI
INV-20260221-0122,2026-02-21 15:06,Reliance Smart Bazaar,Ghaziabad,Clinic Plus Shampoo,1,199.78,199.78,6391.75,0.0,159.79,159.79,6711.33,UPI
INV-20260221-0122,2026-02-21 15:06,Reliance Smart Bazaar,Ghaziabad,Sugar 1kg,2,58.41,116.82,6391.75,0.0,159.79,159.79,6711.33,UPI
INV-20260221-0122,2026-02-21 15:06,Reliance Smart Bazaar,Ghaziabad,Colgate Toothpaste,2,80.65,161.3,6391.75,0.0,159.79,159.79,6711.33,UPI
INV-20260221-0122,2026-02-21 15:06,Reliance Smart Bazaar,Ghaziabad,Onion 1kg,2,388.75,777.5,6391.75,0.0,159.79,159.79,6711.33,Cash
INV-20260221-0122,2026-02-21 15:06,Reliance Smart Bazaar,Ghaziabad,Lux Soap,2,461.56,923.12,6391.75,0.0,159.79,159.79,6711.33,Card
INV-20260221-0122,2026-02-21 15:06,Reliance Smart Bazaar,Ghaziabad,Potato 2kg,1,509.61,509.61,6391.75,0.0,159.79,159.79,6711.33,Card
INV-20260221-0122,2026-02-21 15:06,Reliance Smart Bazaar,Ghaziabad,Aashirvaad Atta 5kg,2,153.41,306.82,6391.75,0.0,159.79,159.79,6711.33,Cash
INV-20260531-0123,2026-05-31 20:25,Spencer's,Lucknow,Tata Tea Premium 500g,1,582.61,582.61,4746.86,237.34,112.74,112.74,4735.0,UPI
INV-20260531-0123,2026-05-31 20:25,Spencer's,Lucknow,Eggs (12 pcs),3,369.89,1109.67,4746.86,237.34,112.74,112.74,4735.0,Cash
INV-20260531-0123,2026-05-31 20:25,Spencer's,Lucknow,Apple 1kg,1,444.6,444.6,4746.86,237.34,112.74,112.74,4735.0,UPI
INV-20260531-0123,2026-05-31 20:25,Spencer's,Lucknow,Amul Gold Milk 1L,2,128.91,257.82,4746.86,237.34,112.74,112.74,4735.0,UPI
INV-20260531-0123,2026-05-31 20:25,Spencer's,Lucknow,Wheel Detergent,3,706.5,2119.5,4746.86,237.34,112.74,112.74,4735.0,Card
INV-20260531-0123,2026-05-31 20:25,Spencer's,Lucknow,Onion 1kg,3,28.12,84.36,4746.86,237.34,112.74,112.74,4735.0,UPI
INV-20260531-0123,2026-05-31 20:25,Spencer's,Lucknow,Horlicks 500g,2,74.15,148.3,4746.86,237.34,112.74,112.74,4735.0,Cash
INV-20260411-0124,2026-04-11 02:03,More Supermarket,Delhi,Maggi Noodles Pack,2,244.52,489.04,6615.53,0.0,165.39,165.39,6946.31,UPI
INV-20260411-0124,2026-04-11 02:03,More Supermarket,Delhi,Parle-G Biscuits,2,162.54,325.08,6615.53,0.0,165.39,165.39,6946.31,UPI
INV-20260411-0124,2026-04-11 02:03,More Supermarket,Delhi,Banana 1 Dozen,2,41.37,82.74,6615.53,0.0,165.39,165.39,6946.31,Cash
INV-20260411-0124,2026-04-11 02:03,More Supermarket,Delhi,Good Day Cookies,3,428.65,1285.95,6615.53,0.0,165.39,165.39,6946.31,Card
INV-20260411-0124,2026-04-11 02:03,More Supermarket,Delhi,Lux Soap,2,739.24,1478.48,6615.53,0.0,165.39,165.39,6946.31,Card
INV-20260411-0124,2026-04-11 02:03,More Supermarket,Delhi,Amul Gold Milk 1L,3,584.08,1752.24,6615.53,0.0,165.39,165.39,6946.31,Card
INV-20260411-0124,2026-04-11 02:03,More Supermarket,Delhi,Toor Dal 1kg,2,454.29,908.58,6615.53,0.0,165.39,165.39,6946.31,Card
INV-20260411-0124,2026-04-11 02:03,More Supermarket,Delhi,Britannia Bread,1,293.42,293.42,6615.53,0.0,165.39,165.39,6946.31,UPI
INV-20260302-0125,2026-03-02 09:30,Reliance Smart Bazaar,Ghaziabad,Clinic Plus Shampoo,2,350.32,700.64,9434.29,0.0,235.86,235.86,9906.01,UPI
INV-20260302-0125,2026-03-02 09:30,Reliance Smart Bazaar,Ghaziabad,Tomato 1kg,2,182.79,365.58,9434.29,0.0,235.86,235.86,9906.01,Card
INV-20260302-0125,2026-03-02 09:30,Reliance Smart Bazaar,Ghaziabad,Parle-G Biscuits,2,726.18,1452.36,9434.29,0.0,235.86,235.86,9906.01,UPI
INV-20260302-0125,2026-03-02 09:30,Reliance Smart Bazaar,Ghaziabad,Bru Coffee 200g,1,521.55,521.55,9434.29,0.0,235.86,235.86,9906.01,Card
INV-20260302-0125,2026-03-02 09:30,Reliance Smart Bazaar,Ghaziabad,Horlicks 500g,3,738.06,2214.18,9434.29,0.0,235.86,235.86,9906.01,UPI
INV-20260302-0125,2026-03-02 09:30,Reliance Smart Bazaar,Ghaziabad,Lux Soap,1,123.99,123.99,9434.29,0.0,235.86,235.86,9906.01,Card
INV-20260302-0125,2026-03-02 09:30,Reliance Smart Bazaar,Ghaziabad,Toor Dal 1kg,3,373.39,1120.17,9434.29,0.0,235.86,235.86,9906.01,UPI
INV-20260302-0125,2026-03-02 09:30,Reliance Smart Bazaar,Ghaziabad,Potato 2kg,3,93.96,281.88,9434.29,0.0,235.86,235.86,9906.01,Card
INV-20260302-0125,2026-03-02 09:30,Reliance Smart Bazaar,Ghaziabad,Tata Tea Premium 500g,3,505.48,1516.44,9434.29,0.0,235.86,235.86,9906.01,UPI
INV-20260302-0125,2026-03-02 09:30,Reliance Smart Bazaar,Ghaziabad,Fortune Sunflower Oil 1L,1,675.49,675.49,9434.29,0.0,235.86,235.86,9906.01,Cash
INV-20260302-0125,2026-03-02 09:30,Reliance Smart Bazaar,Ghaziabad,Maggi Noodles Pack,1,462.01,462.01,9434.29,0.0,235.86,235.86,9906.01,Card
INV-20260329-0126,2026-03-29 01:38,More Supermarket,Delhi,Wheel Detergent,3,460.31,1380.93,8674.91,0.0,216.87,216.87,9108.65,UPI
INV-20260329-0126,2026-03-29 01:38,More Supermarket,Delhi,Tomato 1kg,2,199.04,398.08,8674.91,0.0,216.87,216.87,9108.65,Card
INV-20260329-0126,2026-03-29 01:38,More Supermarket,Delhi,Maggi Noodles Pack,3,267.25,801.75,8674.91,0.0,216.87,216.87,9108.65,UPI
INV-20260329-0126,2026-03-29 01:38,More Supermarket,Delhi,Britannia Bread,2,365.62,731.24,8674.91,0.0,216.87,216.87,9108.65,UPI
INV-20260329-0126,2026-03-29 01:38,More Supermarket,Delhi,Aashirvaad Atta 5kg,3,268.11,804.33,8674.91,0.0,216.87,216.87,9108.65,Card
INV-20260329-0126,2026-03-29 01:38,More Supermarket,Delhi,Bru Coffee 200g,2,728.28,1456.56,8674.91,0.0,216.87,216.87,9108.65,UPI
INV-20260329-0126,2026-03-29 01:38,More Supermarket,Delhi,Toor Dal 1kg,3,714.61,2143.83,8674.91,0.0,216.87,216.87,9108.65,Card
INV-20260329-0126,2026-03-29 01:38,More Supermarket,Delhi,Surf Excel 1kg,1,319.97,319.97,8674.91,0.0,216.87,216.87,9108.65,UPI
INV-20260329-0126,2026-03-29 01:38,More Supermarket,Delhi,Moong Dal 1kg,3,212.74,638.22,8674.91,0.0,216.87,216.87,9108.65,Card
INV-20260319-0127,2026-03-19 07:31,Spencer's,Lucknow,Eggs (12 pcs),3,261.53,784.59,7589.84,379.49,180.26,180.26,7570.87,Cash
INV-20260319-0127,2026-03-19 07:31,Spencer's,Lucknow,Surf Excel 1kg,3,637.23,1911.69,7589.84,379.49,180.26,180.26,7570.87,Cash
INV-20260319-0127,2026-03-19 07:31,Spencer's,Lucknow,Banana 1 Dozen,1,691.38,691.38,7589.84,379.49,180.26,180.26,7570.87,UPI
INV-20260319-0127,2026-03-19 07:31,Spencer's,Lucknow,Bru Coffee 200g,2,225.06,450.12,7589.84,379.49,180.26,180.26,7570.87,Cash
INV-20260319-0127,2026-03-19 07:31,Spencer's,Lucknow,Toor Dal 1kg,1,657.88,657.88,7589.84,379.49,180.26,180.26,7570.87,Card
INV-20260319-0127,2026-03-19 07:31,Spencer's,Lucknow,Britannia Bread,2,123.81,247.62,7589.84,379.49,180.26,180.26,7570.87,UPI
INV-20260319-0127,2026-03-19 07:31,Spencer's,Lucknow,Sugar 1kg,1,153.57,153.57,7589.84,379.49,180.26,180.26,7570.87,Cash
INV-20260319-0127,2026-03-19 07:31,Spencer's,Lucknow,Fortune Sunflower Oil 1L,2,274.59,549.18,7589.84,379.49,180.26,180.26,7570.87,Cash
INV-20260319-0127,2026-03-19 07:31,Spencer's,Lucknow,Tomato 1kg,1,244.11,244.11,7589.84,379.49,180.26,180.26,7570.87,Card
INV-20260319-0127,2026-03-19 07:31,Spencer's,Lucknow,Maggi Noodles Pack,1,536.68,536.68,7589.84,379.49,180.26,180.26,7570.87,UPI
INV-20260319-0127,2026-03-19 07:31,Spencer's,Lucknow,Tata Salt 1kg,2,681.51,1363.02,7589.84,379.49,180.26,180.26,7570.87,Card
INV-20260402-0128,2026-04-02 08:01,DMart Hypermarket,Noida,Fortune Sunflower Oil 1L,2,588.78,1177.56,7785.27,155.71,190.74,190.74,8011.04,Card
INV-20260402-0128,2026-04-02 08:01,DMart Hypermarket,Noida,India Gate Basmati Rice 5kg,2,44.1,88.2,7785.27,155.71,190.74,190.74,8011.04,Card
INV-20260402-0128,2026-04-02 08:01,DMart Hypermarket,Noida,Banana 1 Dozen,1,306.56,306.56,7785.27,155.71,190.74,190.74,8011.04,Card
INV-20260402-0128,2026-04-02 08:01,DMart Hypermarket,Noida,Eggs (12 pcs),2,151.23,302.46,7785.27,155.71,190.74,190.74,8011.04,UPI
INV-20260402-0128,2026-04-02 08:01,DMart Hypermarket,Noida,Parle-G Biscuits,2,415.74,831.48,7785.27,155.71,190.74,190.74,8011.04,UPI
INV-20260402-0128,2026-04-02 08:01,DMart Hypermarket,Noida,Aashirvaad Atta 5kg,1,527.26,527.26,7785.27,155.71,190.74,190.74,8011.04,Cash
INV-20260402-0128,2026-04-02 08:01,DMart Hypermarket,Noida,Bru Coffee 200g,3,558.11,1674.33,7785.27,155.71,190.74,190.74,8011.04,Card
INV-20260402-0128,2026-04-02 08:01,DMart Hypermarket,Noida,Horlicks 500g,2,125.74,251.48,7785.27,155.71,190.74,190.74,8011.04,Cash
INV-20260402-0128,2026-04-02 08:01,DMart Hypermarket,Noida,Apple 1kg,2,667.46,1334.92,7785.27,155.71,190.74,190.74,8011.04,Cash
INV-20260402-0128,2026-04-02 08:01,DMart Hypermarket,Noida,Britannia Bread,3,430.34,1291.02,7785.27,155.71,190.74,190.74,8011.04,Card
INV-20260127-0129,2026-01-27 23:44,More Supermarket,Delhi,Tomato 1kg,2,518.95,1037.9,8828.11,441.41,209.67,209.67,8806.04,Cash
INV-20260127-0129,2026-01-27 23:44,More Supermarket,Delhi,Aashirvaad Atta 5kg,1,159.94,159.94,8828.11,441.41,209.67,209.67,8806.04,Card
INV-20260127-0129,2026-01-27 23:44,More Supermarket,Delhi,Tata Salt 1kg,2,151.25,302.5,8828.11,441.41,209.67,209.67,8806.04,UPI
INV-20260127-0129,2026-01-27 23:44,More Supermarket,Delhi,Apple 1kg,3,712.22,2136.66,8828.11,441.41,209.67,209.67,8806.04,Card
INV-20260127-0129,2026-01-27 23:44,More Supermarket,Delhi,Tata Tea Premium 500g,2,348.22,696.44,8828.11,441.41,209.67,209.67,8806.04,Card
INV-20260127-0129,2026-01-27 23:44,More Supermarket,Delhi,Lux Soap,1,481.87,481.87,8828.11,441.41,209.67,209.67,8806.04,UPI
INV-20260127-0129,2026-01-27 23:44,More Supermarket,Delhi,India Gate Basmati Rice 5kg,2,329.88,659.76,8828.11,441.41,209.67,209.67,8806.04,Card
INV-20260127-0129,2026-01-27 23:44,More Supermarket,Delhi,Clinic Plus Shampoo,2,85.78,171.56,8828.11,441.41,209.67,209.67,8806.04,Card
INV-20260127-0129,2026-01-27 23:44,More Supermarket,Delhi,Amul Gold Milk 1L,1,312.27,312.27,8828.11,441.41,209.67,209.67,8806.04,Card
INV-20260127-0129,2026-01-27 23:44,More Supermarket,Delhi,Onion 1kg,2,315.56,631.12,8828.11,441.41,209.67,209.67,8806.04,Cash
INV-20260127-0129,2026-01-27 23:44,More Supermarket,Delhi,Banana 1 Dozen,3,37.85,113.55,8828.11,441.41,209.67,209.67,8806.04,Card
INV-20260127-0129,2026-01-27 23:44,More Supermarket,Delhi,Maggi Noodles Pack,3,708.18,2124.54,8828.11,441.41,209.67,209.67,8806.04,Cash
INV-20260226-0130,2026-02-26 14:29,Reliance Smart Bazaar,Ghaziabad,Banana 1 Dozen,3,527.42,1582.26,5972.25,0.0,149.31,149.31,6270.87,UPI
INV-20260226-0130,2026-02-26 14:29,Reliance Smart Bazaar,Ghaziabad,Britannia Bread,3,92.76,278.28,5972.25,0.0,149.31,149.31,6270.87,Cash
INV-20260226-0130,2026-02-26 14:29,Reliance Smart Bazaar,Ghaziabad,Lux Soap,2,707.03,1414.06,5972.25,0.0,149.31,149.31,6270.87,Cash
INV-20260226-0130,2026-02-26 14:29,Reliance Smart Bazaar,Ghaziabad,Moong Dal 1kg,2,383.79,767.58,5972.25,0.0,149.31,149.31,6270.87,Card
INV-20260226-0130,2026-02-26 14:29,Reliance Smart Bazaar,Ghaziabad,Sugar 1kg,2,80.56,161.12,5972.25,0.0,149.31,149.31,6270.87,Cash
INV-20260226-0130,2026-02-26 14:29,Reliance Smart Bazaar,Ghaziabad,Tata Salt 1kg,3,589.65,1768.95,5972.25,0.0,149.31,149.31,6270.87,Cash
INV-20260315-0131,2026-03-15 05:17,Easyday Club,Aligarh,Onion 1kg,2,364.16,728.32,5634.87,0.0,140.87,140.87,5916.61,UPI
INV-20260315-0131,2026-03-15 05:17,Easyday Club,Aligarh,Toor Dal 1kg,2,241.21,482.42,5634.87,0.0,140.87,140.87,5916.61,UPI
INV-20260315-0131,2026-03-15 05:17,Easyday Club,Aligarh,Colgate Toothpaste,1,637.22,637.22,5634.87,0.0,140.87,140.87,5916.61,Cash
INV-20260315-0131,2026-03-15 05:17,Easyday Club,Aligarh,Apple 1kg,2,538.61,1077.22,5634.87,0.0,140.87,140.87,5916.61,Card
INV-20260315-0131,2026-03-15 05:17,Easyday Club,Aligarh,Aashirvaad Atta 5kg,3,294.44,883.32,5634.87,0.0,140.87,140.87,5916.61,UPI
INV-20260315-0131,2026-03-15 05:17,Easyday Club,Aligarh,Fortune Sunflower Oil 1L,2,727.03,1454.06,5634.87,0.0,140.87,140.87,5916.61,Cash
INV-20260315-0131,2026-03-15 05:17,Easyday Club,Aligarh,Surf Excel 1kg,1,372.31,372.31,5634.87,0.0,140.87,140.87,5916.61,Cash
INV-20260410-0132,2026-04-10 07:35,Spencer's,Lucknow,Colgate Toothpaste,2,687.07,1374.14,10007.21,200.14,245.18,245.18,10297.43,UPI
INV-20260410-0132,2026-04-10 07:35,Spencer's,Lucknow,Banana 1 Dozen,1,414.05,414.05,10007.21,200.14,245.18,245.18,10297.43,Cash
INV-20260410-0132,2026-04-10 07:35,Spencer's,Lucknow,Bru Coffee 200g,3,430.07,1290.21,10007.21,200.14,245.18,245.18,10297.43,Card
INV-20260410-0132,2026-04-10 07:35,Spencer's,Lucknow,Horlicks 500g,1,662.0,662.0,10007.21,200.14,245.18,245.18,10297.43,UPI
INV-20260410-0132,2026-04-10 07:35,Spencer's,Lucknow,Surf Excel 1kg,1,526.93,526.93,10007.21,200.14,245.18,245.18,10297.43,UPI
INV-20260410-0132,2026-04-10 07:35,Spencer's,Lucknow,India Gate Basmati Rice 5kg,2,680.59,1361.18,10007.21,200.14,245.18,245.18,10297.43,Cash
INV-20260410-0132,2026-04-10 07:35,Spencer's,Lucknow,Fortune Sunflower Oil 1L,2,597.55,1195.1,10007.21,200.14,245.18,245.18,10297.43,UPI
INV-20260410-0132,2026-04-10 07:35,Spencer's,Lucknow,Eggs (12 pcs),2,412.29,824.58,10007.21,200.14,245.18,245.18,10297.43,Card
INV-20260410-0132,2026-04-10 07:35,Spencer's,Lucknow,Onion 1kg,3,671.5,2014.5,10007.21,200.14,245.18,245.18,10297.43,Card
INV-20260410-0132,2026-04-10 07:35,Spencer's,Lucknow,Clinic Plus Shampoo,1,344.52,344.52,10007.21,200.14,245.18,245.18,10297.43,Cash
INV-20260108-0133,2026-01-08 20:39,DMart Hypermarket,Noida,Britannia Bread,3,45.27,135.81,7612.18,0.0,190.3,190.3,7992.78,Card
INV-20260108-0133,2026-01-08 20:39,DMart Hypermarket,Noida,Surf Excel 1kg,3,241.52,724.56,7612.18,0.0,190.3,190.3,7992.78,Card
INV-20260108-0133,2026-01-08 20:39,DMart Hypermarket,Noida,Tata Tea Premium 500g,3,475.84,1427.52,7612.18,0.0,190.3,190.3,7992.78,UPI
INV-20260108-0133,2026-01-08 20:39,DMart Hypermarket,Noida,Eggs (12 pcs),2,284.23,568.46,7612.18,0.0,190.3,190.3,7992.78,Cash
